date|source|issue_title|related_content|keywords|description|source_url|image_url
2026-08-08|YouTube 반응|설렘 관련 YouTube 화제 영상|설렘|드라마,공식채널,KBS,Drama,설렘,티저,우리가,바라던,멜로,조합,서강준x안은진의,반짝거리는,10년,연애,서사,말고|"'[설렘 티저] 우리가 바라던 멜로 조합🫰 서강준x안은진의 반짝거리는 10년 연애 서사💖 [너 말고 다른 연애] | KBS 방송' 영상이 공개 5일 기준 조회수 473,141회, 좋아요 7,925개, 댓글 2,041개를 기록. 일평균 조회수 약 94,628회. 채널: KBS Drama. 수집 경로: 공식채널:KBS Drama. 영상 유형: 쇼츠/숏폼 후보."|https://www.youtube.com/watch?v=CXbu4YXrNXk|https://i.ytimg.com/vi/CXbu4YXrNXk/hqdefault.jpg
2026-08-08|YouTube 반응|킬러들의 쇼핑몰 시즌2 관련 YouTube 화제 영상|킬러들의 쇼핑몰 시즌2|디즈니플러스,인기,정진만,건드리지,킬러들의,쇼핑몰,시즌2,8회,디즈니,Disney,Plus,플러스,바빌론을,향한,살벌한,선전포고|"'정진만 건드리지 마 | [킬러들의 쇼핑몰 시즌2] 7-8회 예고편 | 디즈니+' 영상이 공개 4일 기준 조회수 366,711회, 좋아요 3,028개, 댓글 706개를 기록. 일평균 조회수 약 91,678회. 채널: Disney Plus Korea 디즈니 플러스 코리아. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상."|https://www.youtube.com/watch?v=GqCh4lcO5m4|https://i.ytimg.com/vi/GqCh4lcO5m4/hqdefault.jpg
2026-08-08|KOBIS 박스오피스|투모로우바이투게더 브이알 콘서트 : 엔드리스 라이드 박스오피스 5계단 상승해 10위|투모로우바이투게더 브이알 콘서트 : 엔드리스 라이드|영화,박스오피스,흥행,투모로우바이투게더,브이알,콘서트,엔드리스,라이드|2026-08-07 KOBIS 일별 박스오피스 10위. 일일 관객 454명, 누적 관객 5,528명, 매출 점유율 0.2%. 전일 대비 순위 변화 +5.|https://www.kobis.or.kr/kobis/business/stat/boxs/findDailyBoxOfficeList.do|
2026-08-08|온라인 화제·뉴스|한국 거장 8년 만에 복귀라더니…개봉도 안 했는데 해외서 난리 난 '넷플릭스 영화' - wikitree.co.kr|한국 거장 8년 만에 복귀라더니|영화,넷플릭스,신작,복귀,개봉,거장,8년,만에,복귀라더니,개봉도,했는데,해외서,난리,wikitree,co,kr|한국 거장 8년 만에 복귀라더니…개봉도 안 했는데 해외서 난리 난 '넷플릭스 영화' wikitree.co.kr|https://www.wikitree.co.kr/articles/1150732|https://cdnweb01.wikitree.co.kr/webdata/editor/202608/06/202608061032558349.jpg
2026-08-07|YouTube 반응|어려운 결정 관련 YouTube 화제 영상|어려운 결정|애니,인기,어려운,결정,Mon,영웅,트레일러,오버워치,모든,영웅에게는,함께할,팀이,필요하고,팀에는,이끌어,리더가|"'어려운 결정 | D.Mon 영웅 트레일러 | 오버워치' 영상이 공개 6일 기준 조회수 372,793회, 좋아요 5,730개, 댓글 2,045개를 기록. 일평균 조회수 약 62,132회. 채널: 오버워치. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상."|https://www.youtube.com/watch?v=NZeble3fNfc|https://i.ytimg.com/vi/NZeble3fNfc/hqdefault.jpg
2026-08-07|YouTube 반응|오디세이 관련 YouTube 화제 영상|오디세이|영화,리뷰,해석,결말,검색,오디세이,후기,스포일러,있을,수도,있음,김단군,댓글은,예의를,지켜주세요,부적절한|"'영화 《오디세이》 후기 | 스포일러 있을 수도 있음' 영상이 공개 6일 기준 조회수 273,811회, 좋아요 3,655개, 댓글 1,160개를 기록. 일평균 조회수 약 45,635회. 채널: 김단군. 수집 경로: 검색:영화 결말 해석. 영상 유형: 일반 영상."|https://www.youtube.com/watch?v=YTQ9Nts7zKI|https://i.ytimg.com/vi/YTQ9Nts7zKI/hqdefault.jpg
2026-08-07|YouTube 반응|피의 게임X 관련 YouTube 화제 영상|피의 게임X|영화,웨이브,공개,공식채널,wavve,피의,게임X,리바이벌,매치를,시작하겠습니다,다시,주어진,생존,기회,7화,선공개|"'[피의 게임X] ""리바이벌 매치를 시작하겠습니다"" 다시 주어진 생존 기회 l 7화 선공개 l 웨이브 오리지널' 영상이 공개 5일 기준 조회수 223,589회, 좋아요 1,119개, 댓글 1,106개를 기록. 일평균 조회수 약 44,718회. 채널: wavve 웨이브. 수집 경로: 공식채널:wavve. 영상 유형: 일반 영상."|https://www.youtube.com/watch?v=ciZCJmPUf1c|https://i.ytimg.com/vi/ciZCJmPUf1c/hqdefault.jpg
2026-08-07|YouTube 반응|RESCENE (리센느) - Deja Vu 관련 YouTube 화제 영상|RESCENE (리센느) - Deja Vu|인기,신용재,2F,RESCENE,리센느,Deja,Vu,COVER,Instagram,https,www,instagram,com,2f,SHIN,YONG|'신용재 (2F) 'RESCENE (리센느) - Deja Vu' COVER' 영상이 공개 5일 기준 조회수 110,277회, 좋아요 5,673개, 댓글 1,023개를 기록. 일평균 조회수 약 22,055회. 채널: 신용재. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=YnAJlzPyp0k|https://i.ytimg.com/vi/YnAJlzPyp0k/hqdefault.jpg
2026-08-07|YouTube 반응|진정한 사랑은 대신 싸워주는 게 아니다.. 관련 YouTube 화제 영상|진정한 사랑은 대신 싸워주는 게 아니다..|영화,쇼츠,리뷰,반전,가족,검색,진정한,사랑은,대신,싸워주는,아니다,얄무비,영상은,언노운,우먼,Unknown|'진정한 사랑은 대신 싸워주는 게 아니다..' 영상이 공개 5일 기준 조회수 1,600,408회, 좋아요 17,011개, 댓글 168개를 기록. 일평균 조회수 약 320,082회. 채널: 얄무비. 수집 경로: 검색:영화 요약. 영상 유형: 쇼츠/숏폼 후보.|https://www.youtube.com/watch?v=_CCGIawfw1s|https://i.ytimg.com/vi/_CCGIawfw1s/hqdefault.jpg
2026-08-06|YouTube 반응|Achilles 관련 YouTube 화제 영상|Achilles|인기,NOWZ,나우즈,Achilles,Music,Video,YouTube,Channel,Digital,Single,https,orcd,co,nowz,achilles,Composed|'NOWZ (나우즈) 'Achilles' Official Music Video' 영상이 공개 6일 기준 조회수 3,177,383회, 좋아요 30,279개, 댓글 1,399개를 기록. 일평균 조회수 약 529,564회. 채널: NOWZ 나우즈 (Official YouTube Channel). 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=Us5aTWQaDyI|https://i.ytimg.com/vi/Us5aTWQaDyI/hqdefault.jpg
2026-08-06|YouTube 반응|가난한 싱글맘을 찾아온 너무 완벽한 낯선 남자 관련 YouTube 화제 영상|가난한 싱글맘을 찾아온 너무 완벽한 낯선 남자|영화,쇼츠,리뷰,로맨스,힐링,감독,출연,검색,가난한,싱글맘을,찾아온,너무,완벽한,낯선,남자,언택트립|'가난한 싱글맘을 찾아온 너무 완벽한 낯선 남자' 영상이 공개 6일 기준 조회수 1,309,607회, 좋아요 11,224개, 댓글 174개를 기록. 일평균 조회수 약 218,268회. 채널: 언택트립. 수집 경로: 검색:영화 요약. 영상 유형: 쇼츠/숏폼 후보.|https://www.youtube.com/watch?v=Cpqz3TsaT7w|https://i.ytimg.com/vi/Cpqz3TsaT7w/hqdefault.jpg
2026-08-06|YouTube 반응|사랑이 온다 관련 YouTube 화제 영상|사랑이 온다|드라마,영화,신작,리뷰,몰아보기,검색,알바10개,하며,동생들,키우는,소녀가장이,갑질을,당하자,동료알바남이,참교육해줬다,그런데|'알바10개 하며 동생들 키우는 소녀가장이 갑질을 당하자, 동료알바남이 참교육해줬다 그런데, 깽값 무한 제공 초재벌의 아들이었다!! 개꿀? [사랑이 온다]1~4회 몰아보기' 영상이 공개 5일 기준 조회수 920,495회, 좋아요 4,045개, 댓글 580개를 기록. 일평균 조회수 약 184,099회. 채널: 고몽. 수집 경로: 검색:한국 드라마 리뷰 / 검색:한국 영화 리뷰 / 검색:드라마 몰아보기. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=9oAcZUzyLpU|https://i.ytimg.com/vi/9oAcZUzyLpU/hqdefault.jpg
2026-08-06|YouTube 반응|인간병기 미쳤다.. ≪킬러들의 쇼핑몰 시즌2≫ 5~6화 관련 YouTube 화제 영상|인간병기 미쳤다.. ≪킬러들의 쇼핑몰 시즌2≫ 5~6화|드라마,영화,리뷰,몰아보기,검색,인간병기,미쳤다,킬러들의,쇼핑몰,시즌2,6화,천재,킬러,삼촌한테,각종,암살|'인간병기 미쳤다.. ≪킬러들의 쇼핑몰 시즌2≫ 5~6화 몰아보기, 천재 킬러 삼촌한테 각종 암살 기술을 습득한 킬러 소녀가 드디어 각성해서 일본 킬러들과 맞짱, 슈퍼 액션 시리즈' 영상이 공개 5일 기준 조회수 541,726회, 좋아요 3,361개, 댓글 480개를 기록. 일평균 조회수 약 108,345회. 채널: 김시선. 수집 경로: 검색:한국 드라마 리뷰. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=5919CXwK55w|https://i.ytimg.com/vi/5919CXwK55w/hqdefault.jpg
2026-08-06|YouTube 반응|마지막 장면 완전 이해되는 충분한 이유 관련 YouTube 화제 영상|마지막 장면 완전 이해되는 충분한 이유|드라마,해석,결말,검색,마지막,장면,완전,이해되는,충분한,이유,김동댕,스파이더맨,브랜드뉴데이,진그레이,피터파커,톰홀랜드|'마지막 장면 완전 이해되는 충분한 이유' 영상이 공개 7일 기준 조회수 2,444,709회, 좋아요 55,716개, 댓글 1,960개를 기록. 일평균 조회수 약 349,244회. 채널: 김동댕. 수집 경로: 검색:드라마 결말 해석. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=t_OzubpiWpE|https://i.ytimg.com/vi/t_OzubpiWpE/hqdefault.jpg
2026-08-06|YouTube 반응|스파이더맨: 브랜드 뉴 데이 관련 YouTube 화제 영상|스파이더맨: 브랜드 뉴 데이|영화,OTT,신작,리뷰,검색,반응,스파이더맨,브랜드,데이,실시간,후기,약스포,월붕이,영화리뷰,톰홀랜드,마블|''스파이더맨: 브랜드 뉴 데이' 실시간 후기 (약스포)' 영상이 공개 7일 기준 조회수 1,023,798회, 좋아요 16,282개, 댓글 1,238개를 기록. 일평균 조회수 약 146,257회. 채널: 월붕이. 수집 경로: 검색:OTT 신작 반응. 영상 유형: 쇼츠/숏폼 후보.|https://www.youtube.com/watch?v=NI0j3TaM7sc|https://i.ytimg.com/vi/NI0j3TaM7sc/hqdefault.jpg
2026-08-06|온라인 화제·뉴스|부산행 10주년 재개봉 & 신작 ‘군체’ 개봉 - Korean Journal Houston|군체|영화,신작,개봉,부산행,10주년,재개봉,군체,Korean,Journal,Houston|부산행 10주년 재개봉 & 신작 ‘군체’ 개봉 Korean Journal Houston|https://kjhou.com/%EB%B6%80%EC%82%B0%ED%96%89-10%EC%A3%BC%EB%85%84-%EC%9E%AC%EA%B0%9C%EB%B4%89-%EC%8B%A0%EC%9E%91-%EA%B5%B0%EC%B2%B4-%EA%B0%9C%EB%B4%89/|https://kjhou.com/wp-content/uploads/2026/08/3-2-1-08072026-combined.jpg
2026-08-05|YouTube 반응|인턴 관련 YouTube 화제 영상|인턴|영화,공개,감독,인기,인턴,1차,Warner,Bros,어서와,Woo22는,처음이지,경력,37년차,베테랑,인턴의,등장|'[인턴] 1차 예고편' 영상이 공개 5일 기준 조회수 1,950,089회, 좋아요 5,906개, 댓글 2,525개를 기록. 일평균 조회수 약 390,018회. 채널: Warner Bros. Korea. 수집 경로: 한국 인기 영상. 영상 유형: 쇼츠/숏폼 후보.|https://www.youtube.com/watch?v=1T2m07PfqFY|https://i.ytimg.com/vi/1T2m07PfqFY/hqdefault.jpg
2026-08-05|YouTube 반응|T1 vs HLE 관련 YouTube 화제 영상|T1 vs HLE|인기,T1,vs,HLE,MATCH,30,2026,LoL,KeSPA,CUP,한국e스포츠협회,KeSPACUP,케스파컵,이스포츠,경기별,다시보기는|"'T1 vs HLE 하이라이트 | MATCH 30 | 2026 LoL KeSPA CUP' 영상이 공개 5일 기준 조회수 788,553회, 좋아요 6,284개, 댓글 2,116개를 기록. 일평균 조회수 약 157,711회. 채널: 한국e스포츠협회. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상."|https://www.youtube.com/watch?v=gJCiaZYly2Q|https://i.ytimg.com/vi/gJCiaZYly2Q/hqdefault.jpg
2026-08-05|YouTube 반응|이슈인 관련 YouTube 화제 영상|이슈인|영화,신작,배우,감독,인터뷰,출연,검색,이슈인,크리스토퍼,놀런,뉴스,단독,오디세이,AI,시대,감독만의|'[이슈인] 크리스토퍼 놀런 감독, 한국 뉴스 첫 단독 출연..신작 '오디세이'와 AI 시대 놀런 감독만의 제작방식 / SBS / 뉴스헌터스' 영상이 공개 5일 기준 조회수 689,817회, 좋아요 9,974개, 댓글 989개를 기록. 일평균 조회수 약 137,963회. 채널: SBS 뉴스. 수집 경로: 검색:배우 신작 인터뷰. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=cP_M1gYhGjg|https://i.ytimg.com/vi/cP_M1gYhGjg/hqdefault.jpg
2026-08-05|YouTube 반응|메이드 인 코리아 시즌2 관련 YouTube 화제 영상|메이드 인 코리아 시즌2|디즈니플러스,공개,인기,메이드,시즌2,티저,디즈니,Disney,Plus,플러스,9월,9일,백기태의,뜨거운,욕망이,다시|"'메이드 인 코리아 시즌2 | 티저 예고편 | 디즈니+' 영상이 공개 4일 기준 조회수 1,568,714회, 좋아요 1,684개, 댓글 650개를 기록. 일평균 조회수 약 392,178회. 채널: Disney Plus Korea 디즈니 플러스 코리아. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상."|https://www.youtube.com/watch?v=1v7O-C_OpVg|https://i.ytimg.com/vi/1v7O-C_OpVg/hqdefault.jpg
2026-08-05|YouTube 반응|최고점에 처음 주식 시작한 김원훈 관련 YouTube 화제 영상|최고점에 처음 주식 시작한 김원훈|예능,넷플릭스,공식채널,최고점에,처음,주식,시작한,김원훈,개미,주식의,세계,어떻게,하면,주식으로,돈을,있을까|"'최고점에 처음 주식 시작한 김원훈 | 개미 김원훈: 주식의 세계 | 넷플릭스' 영상이 공개 5일 기준 조회수 265,875회, 좋아요 1,883개, 댓글 678개를 기록. 일평균 조회수 약 53,175회. 채널: Netflix Korea 넷플릭스 코리아. 수집 경로: 공식채널:Netflix Korea. 영상 유형: 일반 영상."|https://www.youtube.com/watch?v=dngKoBHfqQs|https://i.ytimg.com/vi/dngKoBHfqQs/hqdefault.jpg
2026-08-05|YouTube 반응|Generation 少女時代) - 관련 YouTube 화제 영상|Generation 少女時代) -|인기,소녀시대,Girls,Generation,소원을말해봐,Genie,Covered,by,하데스,HADES,Original,소원을,말해봐,https,www,youtube|'소녀시대(Girls' Generation 少女時代) - '소원을말해봐(Genie)' Covered by 하데스(HADES)' 영상이 공개 4일 기준 조회수 57,320회, 좋아요 3,875개, 댓글 528개를 기록. 일평균 조회수 약 14,330회. 채널: 하데스 HADES. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=GLhzejGyfIo|https://i.ytimg.com/vi/GLhzejGyfIo/hqdefault.jpg
2026-08-05|YouTube 반응|메이드 인 코리아 시즌 2 관련 YouTube 화제 영상|메이드 인 코리아 시즌 2|드라마,영화,넷플릭스,공개,리뷰,검색,인기,메이드,시즌,티저,떴다,9년,뒤엔,현빈이,대통령,진짜|'《메이드 인 코리아 시즌 2》 티저 예고편 떴다🔥 9년 뒤엔 현빈이 대통령..? 진짜 이번 예고편 떡밥 미쳤습니다ㄷㄷ' 영상이 공개 3일 기준 조회수 226,067회, 좋아요 1,005개, 댓글 248개를 기록. 일평균 조회수 약 75,356회. 채널: 엘플릭스 [LPLIX]. 수집 경로: 검색:한국 드라마 리뷰 / 한국 인기 영상. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=gdBhUHZMij0|https://i.ytimg.com/vi/gdBhUHZMij0/hqdefault.jpg
2026-08-05|KOBIS 박스오피스|눈동자 일일 박스오피스 8위|눈동자|영화,박스오피스,흥행,눈동자|2026-08-04 KOBIS 일별 박스오피스 8위. 일일 관객 1,369명, 누적 관객 1,540,233명, 매출 점유율 0.3%. 전일 대비 순위 변화 +0.|https://www.kobis.or.kr/kobis/business/stat/boxs/findDailyBoxOfficeList.do|
2026-08-05|YouTube 반응|지금 불륜이 문제가 아닙니다 관련 YouTube 화제 영상|지금 불륜이 문제가 아닙니다|공개,공식채널,Coupang,Play,새로운,남자가,나타났다,지금,불륜이,문제가,아닙니다,2화,쿠팡플레이,밖에,없었던,수정의|'새로운 남자가 나타났다 [지금 불륜이 문제가 아닙니다] 2화 하이라이트' 영상이 공개 5일 기준 조회수 703,816회, 좋아요 518개, 댓글 42개를 기록. 일평균 조회수 약 140,763회. 채널: 쿠팡플레이 Coupang Play. 수집 경로: 공식채널:Coupang Play. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=lRxOoliEUjM|https://i.ytimg.com/vi/lRxOoliEUjM/hqdefault.jpg
2026-08-05|YouTube 반응|피의 게임X 관련 YouTube 화제 영상|피의 게임X|영화,웨이브,공식채널,wavve,피의,게임X,돌릴,틈도,없이,나타난,새로운,공지사항,그리고,전개,6화,오리지널|"'[피의 게임X] 숨 돌릴 틈도 없이 나타난 새로운 공지사항, 그리고 새로운 전개 | 6화 하이라이트 | 웨이브 오리지널' 영상이 공개 4일 기준 조회수 61,893회, 좋아요 358개, 댓글 498개를 기록. 일평균 조회수 약 15,473회. 채널: wavve 웨이브. 수집 경로: 공식채널:wavve. 영상 유형: 일반 영상."|https://www.youtube.com/watch?v=CnbZ0XUE3xU|https://i.ytimg.com/vi/CnbZ0XUE3xU/hqdefault.jpg
2026-08-05|YouTube 반응|팡이요, 메이플스토리 관련 YouTube 화제 영상|팡이요, 메이플스토리|유튜브,인기,제논,해방,초비상,보조무기가,없다,팡이요,메이플스토리,풀버전은,SOOP,방송국,VOD에,자동,업로드가,됩니다|'제논 해방 D-1 초비상... 보조무기가 없다ㅠㅠ [팡이요, 메이플스토리]' 영상이 공개 2일 기준 조회수 173,710회, 좋아요 632개, 댓글 67개를 기록. 일평균 조회수 약 86,855회. 채널: 팡이요. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=jBcRub1uon0|https://i.ytimg.com/vi/jBcRub1uon0/hqdefault.jpg
2026-08-04|Netflix Top 10|Sniper: No Nation 넷플릭스 한국 Top 10 3위|Sniper: No Nation|OTT,넷플릭스,신작,랭킹,Sniper,No,Nation,Films|Netflix 공식 국가별 주간 Top 10에서 한국 3위. 카테고리: Films. 누적 Top 10 진입 2주. 집계 주간: 2026-07-26.|https://www.netflix.com/unsupportedbrowser|
